"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","Skull                                     IE ","Skull                                     KE ","Skull                                     XMOM ","Skull                                     YMOM ","Skull                                     ZMOM ","Skull                                     MASS ","Skull                                     HE ","Skull                                     HEAT ","Skull                                     HEAT ","Skin                                      IE ","Skin                                      KE ","Skin                                      XMOM ","Skin                                      YMOM ","Skin                                      ZMOM ","Skin                                      MASS ","Skin                                      HE ","Skin                                      HEAT ","Skin                                      HEAT ","Accel Block                               IE ","Accel Block                               KE ","Accel Block                               XMOM ","Accel Block                               YMOM ","Accel Block                               ZMOM ","Accel Block                               MASS ","Accel Block                               HE ","Accel Block                               HEAT ","Accel Block                               HEAT ","Back Plate                                IE ","Back Plate                                KE ","Back Plate                                XMOM ","Back Plate                                YMOM ","Back Plate                                ZMOM ","Back Plate                                MASS ","Back Plate                                HE ","Back Plate                                HEAT ","Back Plate                                HEAT ","Elasto_plastic                            IE ","Elasto_plastic                            KE ","Elasto_plastic                            XMOM ","Elasto_plastic                            YMOM ","Elasto_plastic                            ZMOM ","Elasto_plastic                            MASS ","Elasto_plastic                            HE ","Elasto_plastic                            HEAT ","Elasto_plastic                            HEAT ","Plate                                     IE ","Plate                                     KE ","Plate                                     XMOM ","Plate                                     YMOM ","Plate                                     ZMOM ","Plate                                     MASS ","Plate                                     HE ","Plate                                     HEAT ","Plate                                     HEAT ","TH-ACCEL                                 1                                          var 67","TH-ACCEL                                 1                                          var 68","TH-ACCEL                                 1                                          var 69","TH-INTER                                 1 Head_self_Contact                        var 70","TH-INTER                                 1 Head_self_Contact                        var 71","TH-INTER                                 1 Head_self_Contact                        var 72","TH-INTER                                 1 Head_self_Contact                        var 73","TH-INTER                                 1 Head_self_Contact                        var 74","TH-INTER                                 1 Head_self_Contact                        var 75","TH-INTER                                 2 Head to Windscreen                       var 76","TH-INTER                                 2 Head to Windscreen                       var 77","TH-INTER                                 2 Head to Windscreen                       var 78","TH-INTER                                 2 Head to Windscreen                       var 79","TH-INTER                                 2 Head to Windscreen                       var 80","TH-INTER                                 2 Head to Windscreen                       var 81","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 82","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 83","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 84","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 85","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 86","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 87","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 88","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 89","DATABASE_HISTORY_NODE                    33467 Head_Accelerometer                       var 90"
1.590061e-02,7.090198e-01,1.697362e+04,8.022322e+00,-9.880389e-07,-9.560683e+00,1.558763e-02,9.186329e-07,1.007583e-08,0.000000e+00,0.000000e+00,1.209103e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.439397e-02,1.396155e+03,6.598719e-01,-2.589244e-07,-7.864096e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.946259e-01,1.395766e+03,6.596885e-01,-2.591673e-07,-7.861907e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.619777e+02,6.387815e+01,-8.693619e+01,-6.194208e-05,8.769515e-05,1.933437e-04,-3.879637e-05,-7.017206e-08,3.232045e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.780036e+01,-2.816505e-06,-3.313125e+01,1.748384e+03,-3.341884e-05,-2.083653e+03,-3.752007e+01,-6.387815e+01,1.799637e+02
1.600074e-02,7.135142e-01,1.697362e+04,8.022322e+00,-9.880337e-07,-9.560685e+00,1.558763e-02,9.186331e-07,1.080872e-08,0.000000e+00,0.000000e+00,1.216284e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.448456e-02,1.396166e+03,6.598746e-01,-7.494752e-07,-7.864125e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.990296e-01,1.395780e+03,6.596915e-01,-7.482953e-07,-7.861950e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.689149e+02,3.090920e+02,-7.078561e+01,-6.110788e-05,8.682527e-05,1.950151e-04,-3.869010e-05,1.197259e-06,3.245306e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.797542e+01,-2.782249e-06,-3.333989e+01,1.748382e+03,3.938333e-04,-2.083653e+03,4.841946e+02,-3.090920e+02,-4.669190e+02
1.610087e-02,7.179621e-01,1.697363e+04,8.022322e+00,-9.880441e-07,-9.560690e+00,1.558763e-02,9.186327e-07,2.926636e-08,0.000000e+00,0.000000e+00,1.224944e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.457543e-02,1.396157e+03,6.598731e-01,1.022768e-06,-7.864097e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.033867e-01,1.395767e+03,6.596891e-01,1.022595e-06,-7.861903e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.197802e+02,-1.432286e+02,-1.663870e+01,-5.933364e-05,8.524587e-05,1.946746e-04,-3.907938e-05,1.172760e-06,3.259682e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.815049e+01,-2.752740e-06,-3.354853e+01,1.748383e+03,-6.391866e-04,-2.083655e+03,-3.213615e+02,1.432286e+02,4.088705e+02
1.620009e-02,7.223361e-01,1.697363e+04,8.022320e+00,-9.880421e-07,-9.560690e+00,1.558763e-02,9.186331e-07,9.663144e-09,0.000000e+00,0.000000e+00,1.231958e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.466420e-02,1.396167e+03,6.598741e-01,-2.993579e-06,-7.864133e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.076719e-01,1.395778e+03,6.596912e-01,-2.992779e-06,-7.861941e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.713052e+01,3.975432e+02,4.256114e+01,-6.077505e-05,8.426231e-05,1.955190e-04,-3.895018e-05,3.455443e-07,3.253921e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.832395e+01,-2.707034e-06,-3.375525e+01,1.748382e+03,1.216531e-03,-2.083653e+03,1.697473e+01,-3.975432e+02,-8.644321e+01
1.630022e-02,7.268708e-01,1.697363e+04,8.022322e+00,-9.880291e-07,-9.560690e+00,1.558763e-02,9.186335e-07,5.107158e-09,0.000000e+00,0.000000e+00,1.239514e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.475652e-02,1.396167e+03,6.598748e-01,-2.571427e-06,-7.864126e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.121143e-01,1.395778e+03,6.596905e-01,-2.570412e-06,-7.861941e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.194099e+02,1.440438e+02,-4.166624e+02,-6.085901e-05,8.361707e-05,1.969907e-04,-3.914466e-05,-2.846284e-07,3.157042e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.849902e+01,-2.621234e-06,-3.396389e+01,1.748382e+03,1.040345e-03,-2.083654e+03,4.602160e+02,-1.440438e+02,9.974715e+01
1.640035e-02,7.314175e-01,1.697364e+04,8.022324e+00,-9.882419e-07,-9.560693e+00,1.558763e-02,9.186327e-07,1.806073e-08,0.000000e+00,0.000000e+00,1.248592e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.484917e-02,1.396153e+03,6.598715e-01,4.958107e-07,-7.864090e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.165684e-01,1.395765e+03,6.596872e-01,4.955690e-07,-7.861914e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.140957e+02,1.029650e+02,1.076189e+02,-6.127382e-05,8.337740e-05,1.998600e-04,-4.018478e-05,-1.208882e-06,3.243832e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.867409e+01,-2.574121e-06,-3.417253e+01,1.748384e+03,-1.227988e-04,-2.083656e+03,4.408499e+02,-1.029649e+02,-6.928095e+02
1.650048e-02,7.358232e-01,1.697364e+04,8.022324e+00,-9.882305e-07,-9.560694e+00,1.558763e-02,9.186328e-07,2.007002e-08,0.000000e+00,0.000000e+00,1.256563e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.493933e-02,1.396154e+03,6.598729e-01,2.103187e-06,-7.864083e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.208838e-01,1.395765e+03,6.596889e-01,2.102819e-06,-7.861895e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.096192e+03,-3.700852e+02,-2.433315e+02,-6.106084e-05,8.411297e-05,2.018053e-04,-4.050050e-05,-3.089639e-06,3.294302e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.884915e+01,-2.618435e-06,-3.438116e+01,1.748383e+03,-1.413319e-03,-2.083656e+03,-5.182150e+02,3.700852e+02,9.961431e+02
1.660061e-02,7.403243e-01,1.697364e+04,8.022322e+00,-9.882309e-07,-9.560693e+00,1.558763e-02,9.186325e-07,1.528098e-10,0.000000e+00,0.000000e+00,1.264269e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.503019e-02,1.396150e+03,6.598718e-01,2.576699e-06,-7.864071e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.252941e-01,1.395761e+03,6.596879e-01,2.576193e-06,-7.861888e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.903017e+02,-1.776919e+01,-5.115197e+02,-6.078729e-05,8.484754e-05,2.022344e-04,-4.054688e-05,-2.824735e-06,3.210753e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.902422e+01,-2.734020e-06,-3.458981e+01,1.748383e+03,-1.997833e-03,-2.083657e+03,2.695234e+02,1.776919e+01,4.745779e+02
1.670074e-02,7.447883e-01,1.697363e+04,8.022321e+00,-9.882325e-07,-9.560689e+00,1.558763e-02,9.186325e-07,1.803122e-09,0.000000e+00,0.000000e+00,1.273221e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.512114e-02,1.396163e+03,6.598750e-01,2.065863e-06,-7.864102e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.296671e-01,1.395774e+03,6.596922e-01,2.065470e-06,-7.861916e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.511182e+01,2.722521e+02,-3.504145e+02,-5.944224e-05,8.383443e-05,2.039300e-04,-4.083004e-05,-2.644779e-06,3.248345e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.919929e+01,-2.887638e-06,-3.479844e+01,1.748381e+03,-1.293932e-03,-2.083655e+03,2.458639e+02,-2.722523e+02,2.521387e+02
1.680087e-02,1.795296e+01,1.696194e+04,8.020843e+00,-9.668989e-07,-9.557977e+00,1.558953e-02,9.186300e-07,1.676509e-07,0.000000e+00,0.000000e+00,1.036816e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,6.968462e-02,1.390041e+03,6.581048e-01,8.457901e-07,-7.841473e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.788328e+01,1.389655e+03,6.579220e-01,8.459654e-07,-7.839280e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.238384e+04,2.714670e+02,-1.231153e+04,1.136726e-03,8.444261e-05,-1.898292e-03,-6.987310e-05,-1.436684e-06,1.161311e-04,-3.962042e-03,-1.448400e-07,6.862467e-03,6.920288e-04,-9.321833e-08,3.995426e-04,2.937435e+01,-2.964199e-06,-3.500708e+01,1.748094e+03,-7.144584e-04,-2.083140e+03,-2.424045e+04,-2.714681e+02,4.804208e+04
1.690008e-02,2.010771e+02,1.677933e+04,7.983184e+00,-4.772092e-06,-9.502891e+00,1.559166e-02,9.186300e-07,2.487251e-04,0.000000e+00,0.000000e+00,7.524062e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.788953e-01,1.367862e+03,6.513969e-01,-3.025925e-07,-7.778500e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.004982e+02,1.367484e+03,6.512148e-01,-3.017290e-07,-7.776344e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.948763e+05,5.598669e+02,-3.362036e+04,2.964267e-02,8.270980e-05,-4.935469e-02,-1.600815e-03,-8.870717e-06,3.215994e-03,-3.997635e-02,-1.447144e-06,6.924112e-02,5.870060e-03,-3.427980e-07,3.389075e-03,2.954750e+01,-3.207043e-06,-3.521325e+01,1.740960e+03,-1.797089e-03,-2.070969e+03,-9.950930e+04,-5.598724e+02,1.708947e+05
1.700022e-02,7.768926e+02,1.618750e+04,7.857337e+00,3.198363e-05,-9.313139e+00,1.559327e-02,9.186300e-07,3.956580e-02,0.000000e+00,0.000000e+00,2.905436e+01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.756125e+00,1.306583e+03,6.349891e-01,6.590445e-06,-7.569053e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,7.741365e+02,1.306225e+03,6.348146e-01,6.585695e-06,-7.566970e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.110644e+05,6.087651e+03,-4.982022e+04,1.138586e-01,9.107058e-05,-1.923836e-01,-1.264833e-02,-3.909687e-06,9.206930e-03,-1.556332e-01,-5.098085e-06,2.695650e-01,1.882452e-02,-3.250678e-05,1.086833e-02,2.972083e+01,-3.406057e-06,-3.541906e+01,1.715720e+03,9.416187e-03,-2.032390e+03,-3.546186e+05,-6.087677e+03,5.001274e+05
1.710035e-02,1.737018e+03,1.516022e+04,7.643668e+00,7.324937e-05,-8.975628e+00,1.559542e-02,9.186300e-07,2.010040e-01,0.000000e+00,0.000000e+00,1.113738e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,8.450086e+00,1.181635e+03,6.048442e-01,-1.793311e-04,-7.160117e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.728568e+03,1.181310e+03,6.046753e-01,-1.792649e-04,-7.158158e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.442228e+05,-3.585985e+04,-1.123561e+05,2.653367e-01,9.493630e-05,-4.531759e-01,-3.363142e-02,5.476298e-04,2.715603e-02,-3.573387e-01,-1.406716e-05,6.189283e-01,3.374193e-02,-4.844079e-05,1.948086e-02,2.989067e+01,8.166574e-07,-3.561936e+01,1.674527e+03,1.513296e-01,-1.965575e+03,-5.208528e+05,3.585967e+04,7.955456e+05
1.720048e-02,2.860489e+03,1.395410e+04,7.384027e+00,4.643048e-04,-8.568842e+00,1.559591e-02,9.186300e-07,9.121696e-01,0.000000e+00,0.000000e+00,1.955486e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.945768e+01,1.091306e+03,5.846982e-01,-3.073069e-04,-6.855599e-01,3.774191e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,2.841031e+03,1.091007e+03,5.845378e-01,-3.071420e-04,-6.853702e-01,3.773142e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.351913e+05,-8.131565e+03,-1.799104e+05,4.411809e-01,1.724970e-04,-7.556602e-01,-5.813196e-02,1.243865e-03,5.381880e-02,-5.990411e-01,-3.883579e-05,1.037569e+00,5.253772e-02,-4.591470e-04,3.033237e-02,3.005530e+01,3.250872e-05,-3.581166e+01,1.616015e+03,3.486382e-01,-1.876570e+03,-4.632724e+05,8.130582e+03,8.320632e+05
1.730061e-02,4.098521e+03,1.263681e+04,7.086193e+00,6.588568e-04,-8.093355e+00,1.559673e-02,9.186300e-07,1.440929e+00,0.000000e+00,0.000000e+00,2.796604e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,3.514608e+01,1.003861e+03,5.662670e-01,-5.053790e-04,-6.475750e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,4.063374e+03,1.003584e+03,5.661119e-01,-5.051994e-04,-6.473968e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.463767e+06,6.429868e+03,-2.729874e+05,6.436149e-01,1.155814e-04,-1.102000e+00,-8.406073e-02,1.740848e-03,8.447522e-02,-8.807923e-01,-7.018720e-05,1.525576e+00,7.012460e-02,-6.749290e-04,4.048588e-02,3.021382e+01,7.899218e-05,-3.599459e+01,1.547297e+03,5.259893e-01,-1.773251e+03,-7.316419e+05,-6.433424e+03,1.296856e+06
1.740074e-02,5.703123e+03,1.090342e+04,6.675962e+00,7.581916e-04,-7.418956e+00,1.559729e-02,9.186300e-07,1.811622e+00,0.000000e+00,0.000000e+00,4.119438e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.526978e+01,8.729374e+02,5.261223e-01,-4.428907e-04,-5.977646e-01,3.774192e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,5.647853e+03,8.726938e+02,5.259768e-01,-4.428231e-04,-5.975993e-01,3.773143e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.014692e+06,-8.337325e+03,-2.500999e+05,9.105287e-01,9.911324e-05,-1.586104e+00,-1.114943e-01,1.579641e-03,1.303117e-01,-1.276399e+00,-9.150930e-05,2.210792e+00,8.602904e-02,-8.083291e-04,4.966784e-02,3.036458e+01,1.261943e-04,-3.616477e+01,1.461012e+03,4.938940e-01,-1.623786e+03,-1.103153e+06,8.330248e+03,1.704286e+06
