Time,X,Y,Z,Mag
0.0323,-5.9929,-3.1348,6.94066,9.690953652
0.0324,-5.08608,-1.64577,7.06387,8.858613212
0.0325,-4.65239,-1.64577,5.99607,7.765703255
0.0326,-4.88895,-2.97806,5.62645,8.026681323
0.0327,-5.36207,-2.39028,6.28356,8.599323196
0.0328,-4.73124,-1.88088,6.24249,8.055496441
0.0329,-3.98213,-3.01724,5.46218,7.402466272
0.033,-3.82442,-2.19436,6.16035,7.575705661
0.0331,-3.82442,-0.7837,6.89959,7.927465938
0.0332,-3.31187,-2.23354,6.11928,7.307719996
0.0333,-2.83874,-2.23354,5.21576,6.344391074
0.0334,-3.9427,-1.68495,5.87287,7.271488282
0.0335,-5.04666,-2.46866,6.65318,8.707919583
0.0336,-4.21869,-1.88088,6.4889,7.964978223
0.0337,-3.66671,-1.17555,5.99607,7.125976107
0.0338,-3.9427,-2.31191,5.50325,7.153710345
0.0339,-4.13983,-2.31191,5.58538,7.326635655
0.034,-3.54843,-1.33229,5.21576,6.447519251
0.0341,-3.70614,-1.95925,5.13363,6.627842125
0.0342,-4.13983,-2.31191,5.70859,7.420991852
0.0343,-4.5341,-1.41066,5.8318,7.520499697
0.0344,-4.69181,-1.48903,5.33897,7.261879376
0.0345,-3.90327,-2.3511,4.96935,6.742227178
0.0346,-3.15416,-1.76332,5.01042,6.177566779
0.0347,-3.43015,-1.48903,4.68187,5.991915058
0.0348,-4.02155,-2.31191,4.18904,6.250267864
0.0349,-4.13983,-1.72414,4.764,6.542671256
0.035,-4.29754,-1.52821,6.07821,7.599270535
0.0351,-5.00723,-2.03762,6.57104,8.508984324
0.0352,-4.69181,-2.19436,6.16035,8.048491101
0.0353,-4.29754,-1.80251,6.11928,7.691780033
0.0354,-4.88895,-2.11599,6.07821,8.082319134
0.0355,-5.16494,-2.0768,5.54432,7.856792457
0.0356,-4.73124,-1.68495,6.11928,7.916392875
0.0357,-5.04666,-1.95925,6.73532,8.64129465
0.0358,-5.75634,-2.78213,6.81745,9.346299911
0.0359,-5.79577,-2.42947,6.61211,9.122130948
0.036,-5.9929,-1.68495,7.5567,9.790690568
0.0361,-6.30832,-2.15517,7.88525,10.32554243
0.0362,-5.9929,-2.3511,7.88525,10.17937568
0.0363,-5.87462,-2.19436,8.00845,10.17160987
0.0364,-6.26889,-2.78213,8.46021,10.89102302
0.0365,-6.38717,-2.39028,8.13166,10.61288243
0.0366,-5.32264,-1.80251,8.37808,10.08819921
0.0367,-5.00723,-2.42947,8.99411,10.57679968
0.0368,-5.95348,-3.21317,8.46021,10.83252227
0.0369,-6.93915,-3.21317,8.25487,11.25251718
0.037,-7.21514,-2.62539,9.11732,11.91958229
0.0371,-7.37285,-2.62539,9.15839,12.04689575
0.0372,-7.49113,-3.72257,8.66556,12.04435495
0.0373,-7.05743,-2.39028,8.99411,11.67967343
0.0374,-7.25457,-1.72414,8.95304,11.65153938
0.0375,-7.68826,-3.6442,8.62449,12.11492316
0.0376,-7.4517,-3.01724,8.99411,12.06339856
0.0377,-7.56998,-1.09718,9.03518,11.83819576
0.0378,-7.41228,-2.66458,8.2138,11.38017539
0.0379,-6.8603,-3.9185,8.00845,11.24960576
0.038,-7.72769,-1.88088,8.62449,11.73186814
0.0381,-8.63451,-3.21317,8.04952,12.23413244
0.0382,-8.3191,-4.62383,7.76204,12.28155095
0.0383,-8.51623,-2.46866,8.54235,12.31227839
0.0384,-8.55566,-2.66458,9.32266,12.93102061
0.0385,-7.72769,-4.23198,8.82984,12.47368918
0.0386,-7.53056,-1.88088,8.09059,11.21181029
0.0387,-7.64884,-1.44984,7.80311,11.02249133
0.0388,-7.53056,-3.52665,8.25487,11.71705905
0.0389,-6.82087,-1.5674,8.25487,10.82237908
0.039,-7.05743,-0.86207,8.17273,10.83254349
0.0391,-7.53056,-3.09562,8.50128,11.77131933
0.0392,-7.92483,-1.72414,7.88525,11.31162043
0.0393,-8.16139,-1.13636,7.47456,11.12513586
0.0394,-7.60941,-4.19279,8.82984,12.38744053
0.0395,-7.72769,-2.93887,9.48694,12.5839652
0.0396,-8.16139,-0.979625,8.8709,12.09383391
0.0397,-8.00368,-3.44828,8.8709,12.43552955
0.0398,-7.8854,-3.25235,9.19946,12.54541263
0.0399,-7.60941,-1.21473,8.66556,11.59614676
0.04,-7.29399,-2.58621,9.15839,11.99028272
0.0401,-6.70259,-3.09562,9.48694,12.02121485
0.0402,-5.75634,-1.058,9.24052,10.93809966
0.0403,-5.75634,-1.72414,9.11732,10.91941541
0.0404,-5.91405,-3.36991,9.19946,11.44387806
0.0405,-6.30832,-1.80251,9.28159,11.36625956
0.0406,-6.54488,-1.37147,10.6369,12.56423598
0.0407,-7.33342,-2.78213,10.719,13.28217818
0.0408,-7.76712,-1.99843,10.1851,12.96372391
0.0409,-7.8854,-2.11599,11.1297,13.80315793
0.041,-7.49113,-3.68339,12.0743,14.67900239
0.0411,-8.00368,-2.15517,11.2529,13.97610138
0.0412,-7.8854,-0.7837,11.1708,13.69600276
0.0413,-6.82087,-2.27273,11.4172,13.49229503
0.0414,-6.70259,-1.37147,11.0065,12.95950172
0.0415,-6.4266,-0.23511,10.8833,12.6413086
0.0416,-5.9929,-1.95925,10.6779,12.40044593
0.0417,-5.67749,-2.0768,10.103,11.77359758
0.0418,-5.9929,-0.666145,9.97977,11.65994892
0.0419,-6.07176,-1.52821,10.144,11.92067243
0.042,-5.91405,-2.03762,10.144,11.91757604
0.0421,-5.75634,-0.62696,10.0208,11.57345937
0.0422,-5.8352,-0.47022,9.97977,11.57006807
0.0423,-6.46603,-1.09718,9.85656,11.83913523
0.0424,-6.54488,-0.509405,9.4048,11.46931605
0.0425,-6.30832,-0.62696,9.36373,11.3078477
0.0426,-6.62374,-1.95925,9.81549,12.00235127
0.0427,-6.50545,-2.11599,9.85656,11.99791934
0.0428,-5.8352,-1.01881,8.99411,10.76947295
0.0429,-6.15061,-1.13636,9.32266,11.22645567
0.043,-6.22947,-2.15517,10.5547,12.44398434
0.0431,-5.59863,-1.99843,11.3761,12.8356547
0.0432,-5.04666,-1.84169,11.0476,12.28454578
0.0433,-4.25812,-2.50784,11.4583,12.478521
0.0434,-4.77067,-1.09718,11.9921,12.95274329
0.0435,-5.79577,-0.54859,11.3761,12.77918433
0.0436,-5.20436,-2.39028,10.5958,12.04449165
0.0437,-4.57353,-1.99843,12.7314,13.67477404
0.0438,-4.61296,-0.47022,13.5938,14.3628655
0.0439,-4.81009,-1.41066,12.1564,13.14933414
0.044,-4.57353,-1.09718,12.2796,13.14950785
0.0441,-4.5341,0,12.6082,13.39868539
0.0442,-4.65239,-1.09718,12.5671,13.44546537
0.0443,-5.04666,-1.09718,13.0189,14.005868
0.0444,-5.28322,0.54859,12.8546,13.90877801
0.0445,-4.88895,0.117555,12.2386,13.17949093
0.0446,-5.08608,-0.47022,12.485,13.48942332
0.0447,-5.63806,0.666145,12.7725,13.97741843
0.0448,-5.32264,-0.274295,12.6493,13.72627134
0.0449,-5.20436,-1.48903,12.6493,13.75890126
0.045,-5.32264,-0.744515,12.485,13.59264596
0.0451,-5.28322,-0.117555,12.5671,13.63298335
0.0452,-5.04666,-1.25392,13.0599,14.05710072
0.0453,-4.88895,-1.37147,13.2653,14.20390602
0.0454,-5.16494,-0.744515,12.9367,13.94952023
0.0455,-5.63806,-1.13636,13.2653,14.4584653
0.0456,-5.08608,-1.64577,12.9778,14.03567104
0.0457,-4.81009,-0.979625,12.5671,13.49179874
0.0458,-5.28322,-0.62696,13.5117,14.52141623
0.0459,-5.71691,-1.72414,14.4152,15.60300323
0.046,-5.71691,-1.17555,14.0867,15.24795379
0.0461,-5.51978,-0.274295,13.9224,14.97919994
0.0462,-6.19004,-1.5674,14.292,15.65358112
0.0463,-6.58431,-2.0768,14.292,15.87222418
0.0464,-6.66316,-0.70533,13.7992,15.33991891
0.0465,-5.8352,-1.41066,13.6349,14.89798707
0.0466,-5.71691,-2.82132,13.7581,15.16338426
0.0467,-6.19004,-1.52821,13.2242,14.68099066
0.0468,-6.03233,-1.33229,13.717,15.04393868
0.0469,-5.87462,-1.84169,13.9224,15.22288422
0.047,-5.55921,-1.25392,13.4706,14.62648952
0.0471,-4.65239,-1.64577,13.7581,14.61638147
0.0472,-5.00723,-1.52821,13.3474,14.33739393
0.0473,-5.91405,-0.62696,13.2242,14.49994938
0.0474,-5.8352,-0.352665,13.5528,14.75982112
0.0475,-5.8352,-0.94044,12.526,13.85043907
0.0476,-5.63806,-1.2931,13.1421,14.358782
0.0477,-5.20436,-1.058,14.2099,15.16990392
0.0478,-5.55921,-0.54859,13.4706,14.58296373
0.0479,-5.55921,-1.09718,13.2653,14.42486755
0.048,-5.08608,-0.94044,13.9635,14.89066719
0.0481,-5.4015,-0.352665,13.5117,14.55563849
0.0482,-5.51978,-1.17555,13.3064,14.45372513
0.0483,-4.9678,-0.70533,14.1688,15.03101529
0.0484,-5.04666,0.07837,14.1688,15.04093788
0.0485,-5.16494,-1.25392,13.7581,14.74904187
0.0486,-5.12551,-1.21473,14.2099,15.15479065
0.0487,-5.04666,0.23511,14.5795,15.43003157
0.0488,-5.16494,-0.47022,14.9902,15.86202409
0.0489,-4.84952,-1.058,14.867,15.67370081
0.049,-4.84952,-0.23511,15.4009,16.14809096
0.0491,-4.84952,-0.7837,15.1955,15.96982311
0.0492,-4.65239,-0.901255,15.4419,16.15268612
0.0493,-4.61296,-0.07837,16.016899,16.66813113
0.0494,-5.08608,-0.901255,16.6329,17.41648164
0.0495,-4.92837,-1.52821,16.1812,16.98397745
0.0496,-4.84952,-1.01881,15.4419,16.21752428
0.0497,-4.92837,-0.901255,15.6062,16.39068546
0.0498,-5.20436,-0.54859,16.4687,17.28017343
0.0499,-5.28322,-0.117555,16.920401,17.72642668
0.05,-5.48035,-0.23511,16.304399,17.20241087
0.0501,-5.36207,-0.744515,15.8116,16.71265364
0.0502,-5.32264,-0.352665,15.9758,16.84283393
0.0503,-5.59863,-0.39185,16.386499,17.32095707
0.0504,-6.03233,-0.86207,16.016899,17.13689655
0.0505,-6.78144,-1.058,16.5919,17.95545706
0.0506,-6.82087,-0.94044,17.577499,18.8779545
0.0507,-6.54488,-1.99843,17.0026,18.32805455
0.0508,-5.75634,-1.44984,15.6062,16.69703461
0.0509,-5.91405,-0.07837,15.0313,16.15308357
0.051,-6.15061,-0.431035,15.5652,16.7419009
0.0511,-6.62374,-1.33229,15.6884,17.08141747
0.0512,-7.17571,-1.058,15.483,17.09776205
0.0513,-7.33342,-0.86207,15.2777,16.96850998
0.0514,-7.72769,-1.09718,16.058001,17.85442222
0.0515,-8.08254,-0.86207,16.2633,18.18146156
0.0516,-8.83165,-0.7837,15.9348,18.23540727
0.0517,-9.26534,-0.822885,15.9758,18.48647751
0.0518,-9.38363,-0.15674,16.345501,18.84814268
0.0519,-9.58076,-0.94044,16.5508,19.14691542
0.052,-9.54133,-1.88088,16.5508,19.19644937
0.0521,-9.97503,-1.01881,16.5508,19.35118027
0.0522,-10.1327,-1.01881,16.9615,19.78388398
0.0523,-10.527,-1.80251,17.0847,20.14829386
0.0524,-10.7241,-1.37147,17.0436,20.18344747
0.0525,-11.079,-1.64577,17.3722,20.66993306
0.0526,-11.5127,-2.15517,17.536501,21.08828789
0.0527,-11.4338,-1.5674,17.4543,20.92465325
0.0528,-11.7492,-1.60658,17.947201,21.51108606
0.0529,-12.1435,-2.42947,17.6597,21.56923552
0.053,-12.3012,-1.99843,17.495399,21.48027537
0.0531,-12.7349,-1.41066,17.8239,21.95128814
0.0532,-12.8532,-1.76332,17.865,22.07877426
0.0533,-12.8926,-1.68495,18.2757,22.42898575
0.0534,-13.208,-1.37147,18.3578,22.65703014
0.0535,-13.8783,-1.88088,18.5221,23.2209627
0.0536,-14.4303,-2.19436,18.9328,23.90605969
0.0537,-14.588,-1.84169,19.179199,24.16698658
0.0538,-14.7457,-2.19436,19.4256,24.48682951
0.0539,-14.9823,-2.3511,19.4256,24.64449066
0.054,-15.4554,-1.37147,19.302401,24.76556084
0.0541,-15.4948,-1.37147,19.589899,25.01467369
0.0542,-15.5737,-1.80251,19.220301,24.80340994
0.0543,-16.2439,-1.84169,18.5632,24.73557162
0.0544,-16.598801,-1.52821,19.179199,25.41057447
0.0545,-16.519899,-1.68495,20.1238,26.09048574
0.0546,-16.9142,-1.80251,19.7542,26.06851782
0.0547,-17.426701,-1.52821,19.7131,26.35586548
0.0548,-17.6633,-1.68495,20.411301,27.04537727
0.0549,-17.5056,-1.60658,19.959499,26.59715645
0.055,-17.190201,-1.60658,19.220301,25.83610033
0.0551,-17.3085,-1.33229,19.7131,26.267194
0.0552,-17.7421,-1.41066,20.2059,26.9267612
0.0553,-18.2153,-1.52821,19.877399,27.0045102
0.0554,-18.491301,-1.68495,19.6721,27.05104042
0.0555,-19.4375,-1.72414,19.6721,27.70885388
0.0556,-19.8318,-1.76332,20.000601,28.2211557
0.0557,-20.0683,-1.64577,20.082701,28.43870783
0.0558,-20.7386,-1.80251,19.6721,28.64140518
0.0559,-21.1723,-1.52821,20.000601,29.16548908
0.056,-21.645399,-1.09718,20.329201,29.71537506
0.0561,-21.8426,-1.17555,19.877399,29.5565912
0.0562,-21.7243,-1.52821,19.631001,29.31990513
0.0563,-21.882,-1.01881,19.507799,29.33281643
0.0564,-22.394501,-0.822885,19.589899,29.76499551
0.0565,-22.828199,-1.72414,19.507799,30.07745917
0.0566,-23.380199,-1.72414,19.3435,30.39370587
0.0567,-24.247601,-1.2931,19.507799,31.14759194
0.0568,-25.0361,-1.60658,19.8363,31.98227947
0.0569,-25.7458,-1.60658,20.370199,32.8690177
0.057,-26.179501,-1.48903,20.6166,33.35607409
0.0571,-26.731501,-2.15517,21.068399,34.10418361
0.0572,-27.322901,-3.21317,20.5345,34.32974032
0.0573,-27.717199,-3.36991,20.4524,34.61069314
0.0574,-27.756599,-2.19436,20.329201,34.47492447
0.0575,-28.624001,-0.94044,20.000601,34.93196102
0.0576,-28.7423,-1.72414,20.000601,35.05875794
0.0577,-28.663401,-2.78213,19.959499,35.03872721
0.0578,-29.452,-2.8605,20.247,35.85448052
0.0579,-29.9251,-3.1348,20.5756,36.4512537
0.058,-30.5954,-2.62539,20.6577,37.0096169
0.0581,-31.3445,-1.37147,20.411301,37.42966496
0.0582,-32.014702,-2.78213,20.9863,38.38106537
0.0583,-32.093601,-3.44828,21.684401,38.88576998
0.0584,-32.606098,-2.39028,20.8631,38.78324389
0.0585,-33.1581,-2.89969,20.1649,38.91646168
0.0586,-33.039799,-3.21317,20.000601,38.75534569
0.0587,-32.606098,-1.52821,20.370199,38.47646111
0.0588,-33.237,-2.03762,21.479099,39.62577139
0.0589,-34.143799,-3.21317,22.0951,40.79604044
0.059,-34.971699,-2.3511,21.520201,41.129873
0.0591,-34.616901,-1.41066,21.191601,40.61285202
0.0592,-33.7495,-1.52821,21.520201,40.05600114
0.0593,-34.380299,-0.979625,21.2327,40.42019512
0.0594,-35.326599,-1.09718,20.822001,41.0210693
0.0595,-35.129501,-1.72414,21.684401,41.31909663
0.0596,-34.380299,-1.33229,22.9986,41.38496778
0.0597,-34.4198,-0.901255,22.464701,41.11201386
0.0598,-34.616901,-1.72414,21.2327,40.64640258
0.0599,-34.616901,-2.50784,21.6434,40.90300551
0.06,-35.2477,-1.60658,22.670099,41.93941873
0.0601,-35.7603,-1.37147,22.5879,42.31894626
0.0602,-35.1689,-2.46866,22.9165,42.04892129
0.0603,-35.050598,-2.62539,23.162901,42.09462051
0.0604,-34.813999,-1.84169,22.464701,41.47371625
0.0605,-34.971699,-1.95925,22.013,41.36943993
0.0606,-34.932301,-1.99843,22.5879,41.64699992
0.0607,-35.129501,-1.41066,22.5058,41.74425512
0.0608,-35.405399,-1.25392,22.464701,41.94970065
0.0609,-35.484299,-1.21473,22.670099,42.12534194
0.061,-35.484299,-0.70533,22.5469,42.04754054
0.0611,-35.523701,-0.509405,22.1362,41.85933799
0.0612,-35.563202,-1.17555,22.752199,42.23488858
0.0613,-35.799702,-0.62696,22.9165,42.51091289
0.0614,-35.7603,-0.039185,22.177299,42.07889236
0.0615,-35.6026,-0.431035,22.259399,41.99061516
0.0616,-35.6814,-0.431035,22.5879,42.23223086
0.0617,-36.154598,0.31348,21.930799,42.28726961
0.0618,-36.2728,-0.15674,22.0951,42.47274457
0.0619,-36.4305,-0.23511,22.752199,42.95228942
0.062,-36.7854,0.431035,22.875401,43.32015022
0.0621,-36.9431,-0.117555,22.464701,43.2373594
0.0622,-36.9431,-0.62696,22.2183,43.11425021
0.0623,-37.061401,0.07837,22.177299,43.19011666
0.0624,-37.1008,0.509405,21.7255,42.99681621
0.0625,-37.455601,0.31348,21.3969,43.13754334
0.0626,-38.086498,0.979625,21.3559,43.67625739
0.0627,-38.2836,1.25392,21.561199,43.95556446
0.0628,-38.441299,1.09718,21.8076,44.20982572
0.0629,-38.441299,1.60658,21.3969,44.02433302
0.063,-38.6385,1.88088,20.698799,43.87381533
0.0631,-38.914398,1.01881,20.370199,43.93533149
0.0632,-39.426998,1.13636,20.247,44.33644657
0.0633,-39.584702,2.31191,20.370199,44.57845407
0.0634,-39.308701,1.88088,20.411301,44.33207521
0.0635,-39.584702,0.86207,20.247,44.4705836
0.0636,-39.860699,1.21473,20.288099,44.74324368
0.0637,-40.2155,1.99843,20.411301,45.14312097
0.0638,-40.333801,1.72414,20.247,45.16336093
0.0639,-40.452099,1.5674,20.288099,45.28174044
0.064,-40.609798,1.64577,20.329201,45.44381879
0.0641,-40.964699,0.822885,20.370199,45.75728042
0.0642,-41.1618,1.2931,20.4524,45.98115432
0.0643,-41.4772,2.50784,20.698799,46.42292172
0.0644,-41.280102,0.86207,20.8631,46.26077093
0.0645,-41.753201,0.70533,21.2327,46.84714328
0.0646,-42.186901,2.39028,21.150499,47.25242494
0.0647,-41.713799,2.15517,21.191601,46.83769569
0.0648,-41.634899,1.92006,21.889799,47.07775213
0.0649,-41.792599,3.01724,21.971901,47.31267803
0.065,-42.305199,2.03762,21.561199,47.52648798
0.0651,-42.305199,1.60658,21.602301,47.52862685
0.0652,-42.5812,3.05643,22.464701,48.2406794
0.0653,-42.857101,2.27273,23.2451,48.80810467
0.0654,-42.778301,1.01881,23.2861,48.71615198
0.0655,-43.0149,2.03762,23.121799,48.87792044
0.0656,-43.0937,1.5674,23.82,49.26374044
0.0657,-43.212002,0.7837,24.2307,49.54813947
0.0658,-43.9217,1.95925,23.861099,50.02305905
0.0659,-44.315899,1.68495,23.368299,50.12798977
0.066,-44.552502,1.17555,23.2451,50.26571422
0.0661,-45.0256,1.60658,23.984301,51.04049813
0.0662,-45.459301,1.41066,24.4361,51.63003963
0.0663,-45.735298,1.44984,23.2451,51.32401186
0.0664,-46.247898,2.19436,22.670099,51.5520773
0.0665,-46.681599,2.03762,23.450399,52.2804437
0.0666,-47.154701,2.03762,22.875401,52.4499923
0.0667,-47.588402,2.39028,22.752199,52.80181818
0.0668,-47.903801,2.03762,23.080799,53.21324392
0.0669,-48.022099,1.60658,23.121799,53.32279701
0.067,-48.5741,1.25392,22.875401,53.70567453
0.0671,-49.244301,0.86207,22.670099,54.21879503
0.0672,-49.638599,0.979625,22.711201,54.59623455
0.0673,-49.402,1.21473,22.629,54.3516772
0.0674,-49.3232,1.09718,22.5058,54.22631184
0.0675,-49.835701,0.666145,22.793301,54.80488494
0.0676,-50.348301,0.822885,22.8344,55.29049083
0.0677,-49.875198,1.33229,22.464701,54.71721085
0.0678,-49.638599,0.54859,22.752199,54.60727077
0.0679,-50.111698,0.54859,22.5879,54.96995956
0.068,-50.624298,0.54859,21.8076,55.12433144
0.0681,-50.624298,0.509405,21.8487,55.1402279
0.0682,-50.6637,0.979625,22.1362,55.29721072
0.0683,-50.427101,1.25392,21.8076,54.95485646
0.0684,-50.466599,0.195925,21.8487,54.99346955
0.0685,-50.7425,0.509405,21.971901,55.29760604
0.0686,-50.8214,0.822885,21.6434,55.24426306
0.0687,-51.097401,0.431035,21.068399,55.27212332
0.0688,-51.018501,1.37147,21.3148,55.30903247
0.0689,-51.609901,1.44984,21.6434,55.98321785
0.069,-51.373402,0.979625,21.6434,55.75502544
0.0691,-51.4128,1.25392,20.9041,55.51422985
0.0692,-51.570499,1.21473,21.273701,55.79930367
0.0693,-51.531101,0.901255,22.382601,56.1893892
0.0694,-51.531101,1.25392,22.464701,56.2289025
0.0695,-51.807098,1.41066,22.177299,56.37196072
0.0696,-52.0042,1.058,22.259399,56.57770785
0.0697,-51.8465,0.94044,22.5469,56.54473176
0.0698,-51.9254,1.17555,22.464701,56.58879636
0.0699,-52.083099,1.13636,21.8487,56.49164723
0.07,-52.0042,1.41066,22.013,56.48892766
0.0701,-52.122501,1.48903,22.0951,56.63184409
0.0702,-52.319599,1.17555,22.0951,56.80594864
0.0703,-52.398499,1.44984,22.300501,56.96505138
0.0704,-52.556198,1.99843,21.971901,56.99922898
0.0705,-52.477299,1.48903,21.520201,56.73802228
0.0706,-52.083099,1.52821,21.602301,56.40606382
0.0707,-52.240799,1.76332,21.602301,56.55855184
0.0708,-51.9254,1.76332,21.150499,56.09545499
0.0709,-52.0042,2.23354,20.5345,55.95615434
0.071,-52.1619,1.80251,20.370199,56.02729568
0.0711,-51.649399,1.21473,20.6166,55.62535556
0.0712,-51.728199,0.979625,20.1649,55.52827594
0.0713,-51.688801,0.979625,19.220301,55.1553423
0.0714,-51.373402,0.7837,18.6043,54.64394383
0.0715,-52.477299,0.666145,18.9739,55.80608874
0.0716,-54.330399,0.117555,20.2059,57.9662356
0.0717,-52.6745,0.47022,19.220301,56.07355908
0.0718,-48.495201,1.37147,17.7418,51.65691548
0.0719,-48.100899,1.80251,20.000601,52.1245582
0.072,-50.506001,1.41066,22.2183,55.195099
0.0721,-50.8214,0.822885,20.2059,54.697077
0.0722,-49.993401,1.80251,17.0026,52.83632834
0.0723,-49.835701,3.09562,18.111401,53.11499603
0.0724,-49.125999,2.39028,20.5345,53.29862012
0.0725,-48.1404,1.44984,19.7953,52.07162423
0.0726,-48.416401,2.27273,18.768499,51.97662688
0.0727,-49.125999,1.92006,18.891701,52.66827104
0.0728,-48.8895,2.27273,18.809601,52.43233355
0.0729,-48.179798,2.66458,18.809601,51.7899026
0.073,-47.746101,1.60658,19.5488,51.61808638
0.0731,-47.194099,1.48903,19.097099,50.93328363
0.0732,-46.997002,2.62539,17.906099,50.36108866
0.0733,-46.997002,1.72414,17.700701,50.24943454
0.0734,-46.799801,1.44984,17.700701,50.0563505
0.0735,-46.799801,2.8605,17.6597,50.10258315
0.0736,-46.523899,1.88088,17.536501,49.7547963
0.0737,-46.129601,1.13636,17.536501,49.36355204
0.0738,-46.602699,2.97806,17.207899,49.76738072
0.0739,-46.405602,2.89969,16.674,49.39544893
0.074,-46.011299,1.60658,16.797199,49.00782212
0.0741,-45.656502,2.19436,16.838301,48.71200849
0.0742,-45.5382,2.66458,16.509701,48.5118323
0.0743,-45.735298,1.33229,16.1812,48.53167742
0.0744,-45.893002,1.72414,16.2223,48.7062964
0.0745,-45.735298,2.31191,16.5508,48.6928269
0.0746,-45.341,1.25392,16.4687,48.25553519
0.0747,-45.341,1.058,16.715099,48.33549606
0.0748,-44.986198,1.68495,17.0026,48.12156973
0.0749,-44.670799,1.33229,17.0026,47.81572635
0.075,-44.552502,0.7837,16.5919,47.54819414
0.0751,-44.237099,1.09718,16.099001,47.08824232
0.0752,-44.197701,0.86207,15.483,46.83912069
0.0753,-43.803398,0.587775,15.1134,46.34110503
0.0754,-43.487999,0.979625,14.7027,45.91661039
0.0755,-43.330299,0.47022,14.0045,45.53967433
0.0756,-43.330299,0.431035,13.5528,45.40241172
0.0757,-43.0149,0.86207,13.5117,45.09535257
0.0758,-42.896599,0.47022,13.5528,44.98908424
0.0759,-42.5812,0.07837,13.676,44.72356997
0.076,-42.620602,0.62696,13.9224,44.8412981
0.0761,-42.5023,0.47022,13.7581,44.6760778
0.0762,-42.186901,0.274295,13.3885,44.26128993
0.0763,-42.147499,0.7837,13.2242,44.1803726
0.0764,-42.383999,0.274295,13.2653,44.41223697
0.0765,-42.108002,0.47022,12.7314,43.99310725
0.0766,-41.832001,0.822885,11.7868,43.46863354
0.0767,-41.753201,0.07837,11.8279,43.39625737
0.0768,-41.595501,0.587775,12.0332,43.30506997
0.0769,-41.043499,0.587775,11.5815,42.65026884
0.077,-40.688702,-0.195925,11.1297,42.18387226
0.0771,-40.6492,0.15674,10.144,41.89609485
0.0772,-41.4772,0.195925,8.17273,42.27517028
0.0773,-44.552502,-1.25392,7.31028,45.16567218
0.0774,-47.903801,-0.94044,8.91197,48.73481083
0.0775,-45.932499,1.09718,10.7601,47.18874887
0.0776,-37.1008,1.41066,10.3494,38.54308502
0.0777,-30.555901,-1.25392,11.7868,32.77444211
0.0778,-35.366001,-1.17555,15.5241,38.64108727
0.0779,-43.054298,2.31191,14.5384,45.50145689
0.078,-42.0686,0.666145,9.11732,43.05039348
0.0781,-36.194,-2.3511,8.09059,37.16168664
0.0782,-33.710098,1.33229,11.5404,35.65566625
0.0783,-34.813999,1.33229,12.6493,37.0647314
0.0784,-37.455601,-2.58621,9.52801,38.73491323
0.0785,-39.584702,0.274295,6.85852,40.175405
0.0786,-38.323002,1.76332,8.00845,39.19052247
0.0787,-35.484299,-2.03762,10.5137,37.06514884
0.0788,-35.287201,-0.47022,11.7868,37.20667031
0.0789,-37.337399,1.76332,11.0886,38.98907169
0.079,-38.7962,-1.52821,9.77442,40.03773029
0.0791,-38.914398,-0.86207,9.36373,40.03439741
0.0792,-37.337399,1.33229,10.1851,38.72457389
0.0793,-36.194,-0.70533,10.3905,37.66252271
0.0794,-36.233398,-0.901255,9.36373,37.43462075
0.0795,-37.376801,0.666145,8.82984,38.41139254
0.0796,-38.086498,-0.31348,7.96739,38.91219479
0.0797,-37.889301,-0.70533,7.43349,38.61804493
0.0798,-36.982498,0.31348,7.96739,37.83229746
0.0799,-36.706501,0.195925,8.41915,37.6601605
0.08,-37.179699,-0.509405,7.47456,37.92701621
0.0801,-37.6922,-0.31348,6.81745,38.30506279
0.0802,-38.756699,-0.07837,6.81745,39.35181678
0.0803,-38.441299,-0.195925,7.0228,39.07801908
0.0804,-37.6134,-0.47022,6.81745,38.22913275
0.0805,-37.849899,-0.117555,6.3657,38.38164679
0.0806,-38.914398,-0.117555,6.24249,39.41209043
0.0807,-39.3876,-0.62696,5.955,39.84015735
0.0808,-39.151001,-0.31348,5.54432,39.54287083
0.0809,-38.7173,-0.117555,5.54432,39.11243565
0.081,-38.362499,-0.117555,5.70859,38.78508925
0.0811,-38.953899,0.274295,5.74966,39.37689773
0.0812,-39.426998,0.195925,5.21576,39.77097824
0.0813,-39.3876,-0.274295,5.42111,39.75986299
0.0814,-39.308701,0.15674,5.58538,39.70384127
0.0815,-39.4664,0.431035,5.50325,39.85057441
0.0816,-39.4664,0.039185,5.38004,39.8314335
0.0817,-39.742401,0.274295,5.05149,40.06309057
0.0818,-39.900101,0.431035,5.05149,40.22090753
0.0819,-39.900101,0.07837,5.25683,40.2449806
0.082,-39.584702,0.54859,4.96935,39.89917321
0.0821,-39.742401,0.979625,5.01042,40.06897068
0.0822,-40.0578,0.587775,4.88721,40.35910854
0.0823,-40.412701,0.274295,4.6408,40.67921662
0.0824,-40.373199,0.47022,4.43545,40.6188321
0.0825,-40.530998,0.23511,4.51759,40.78266415
0.0826,-40.609798,0.62696,4.1069,40.82175156
0.0827,-40.688702,0.54859,3.86049,40.87511229
0.0828,-41.004101,0.195925,3.65514,41.16715601
0.0829,-41.280102,0.47022,3.32659,41.41659244
0.083,-41.1618,0.62696,3.16231,41.28785612
0.0831,-41.122398,0.431035,3.20338,41.24923092
0.0832,-41.3195,0.744515,2.75162,41.41771113
